,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
204,"Sun, Nov 27, 2016",1:00p,Cleveland Cavaliers,112,Philadelphia 76ers,108,Box Score,,19311,
205,"Sun, Nov 27, 2016",3:30p,Denver Nuggets,120,Phoenix Suns,114,Box Score,,15365,
206,"Sun, Nov 27, 2016",6:00p,Sacramento Kings,122,Brooklyn Nets,105,Box Score,,13646,
207,"Sun, Nov 27, 2016",6:00p,Los Angeles Clippers,70,Indiana Pacers,91,Box Score,,15572,
208,"Sun, Nov 27, 2016",6:00p,Milwaukee Bucks,104,Orlando Magic,96,Box Score,,16521,
209,"Sun, Nov 27, 2016",7:00p,New Orleans Pelicans,81,Dallas Mavericks,91,Box Score,,19302,
210,"Sun, Nov 27, 2016",9:00p,Houston Rockets,130,Portland Trail Blazers,114,Box Score,,19393,
211,"Sun, Nov 27, 2016",9:30p,Atlanta Hawks,94,Los Angeles Lakers,109,Box Score,,18997,
212,"Mon, Nov 28, 2016",7:00p,Sacramento Kings,95,Washington Wizards,101,Box Score,OT,12571,
213,"Mon, Nov 28, 2016",7:30p,Boston Celtics,112,Miami Heat,104,Box Score,,19600,
214,"Mon, Nov 28, 2016",7:30p,Oklahoma City Thunder,112,New York Knicks,103,Box Score,,19812,
215,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
216,"Mon, Nov 28, 2016",7:30p,Philadelphia 76ers,95,Toronto Raptors,122,Box Score,,19800,
217,"Mon, Nov 28, 2016",8:00p,Charlotte Hornets,104,Memphis Grizzlies,85,Box Score,,13143,
218,"Mon, Nov 28, 2016",8:00p,Utah Jazz,112,Minnesota Timberwolves,103,Box Score,,9384,
219,"Mon, Nov 28, 2016",10:30p,Atlanta Hawks,100,Golden State Warriors,105,Box Score,,19596,
220,"Tue, Nov 29, 2016",7:00p,Detroit Pistons,112,Charlotte Hornets,89,Box Score,,14266,
221,"Tue, Nov 29, 2016",7:30p,Los Angeles Clippers,122,Brooklyn Nets,127,Box Score,2OT,15681,
222,"Tue, Nov 29, 2016",8:00p,Cleveland Cavaliers,101,Milwaukee Bucks,118,Box Score,,16559,
223,"Tue, Nov 29, 2016",8:00p,Los Angeles Lakers,88,New Orleans Pelicans,105,Box Score,,14024,
224,"Tue, Nov 29, 2016",8:30p,Orlando Magic,95,San Antonio Spurs,83,Box Score,,18418,
225,"Tue, Nov 29, 2016",9:00p,Houston Rockets,101,Utah Jazz,120,Box Score,,19911,
226,"Wed, Nov 30, 2016",7:30p,Detroit Pistons,121,Boston Celtics,114,Box Score,,17338,
227,"Wed, Nov 30, 2016",7:30p,Memphis Grizzlies,105,Toronto Raptors,120,Box Score,,19800,
228,"Wed, Nov 30, 2016",8:00p,Los Angeles Lakers,96,Chicago Bulls,90,Box Score,,21773,
229,"Wed, Nov 30, 2016",8:00p,New York Knicks,106,Minnesota Timberwolves,104,Box Score,,13987,
230,"Wed, Nov 30, 2016",8:00p,Washington Wizards,115,Oklahoma City Thunder,126,Box Score,OT,18203,
231,"Wed, Nov 30, 2016",8:30p,San Antonio Spurs,94,Dallas Mavericks,87,Box Score,,19245,
232,"Wed, Nov 30, 2016",9:00p,Miami Heat,106,Denver Nuggets,98,Box Score,,11471,
233,"Wed, Nov 30, 2016",9:00p,Atlanta Hawks,107,Phoenix Suns,109,Box Score,,15909,
234,"Wed, Nov 30, 2016",10:00p,Indiana Pacers,109,Portland Trail Blazers,131,Box Score,,19107,
0,"Thu, Dec 1, 2016",7:00p,Dallas Mavericks,87,Charlotte Hornets,97,Box Score,,14471,
1,"Thu, Dec 1, 2016",7:30p,Milwaukee Bucks,111,Brooklyn Nets,93,Box Score,,12675,
2,"Thu, Dec 1, 2016",8:00p,Los Angeles Clippers,113,Cleveland Cavaliers,94,Box Score,,20562,
3,"Thu, Dec 1, 2016",8:00p,Orlando Magic,94,Memphis Grizzlies,95,Box Score,,13344,
4,"Thu, Dec 1, 2016",9:00p,Miami Heat,111,Utah Jazz,110,Box Score,,19073,
5,"Thu, Dec 1, 2016",10:30p,Houston Rockets,132,Golden State Warriors,127,Box Score,2OT,19596,
6,"Fri, Dec 2, 2016",7:00p,Orlando Magic,105,Philadelphia 76ers,88,Box Score,,13711,
7,"Fri, Dec 2, 2016",7:30p,Sacramento Kings,92,Boston Celtics,97,Box Score,,18624,
8,"Fri, Dec 2, 2016",7:30p,Minnesota Timberwolves,114,New York Knicks,118,Box Score,,19812,
9,"Fri, Dec 2, 2016",7:30p,Los Angeles Lakers,80,Toronto Raptors,113,Box Score,,19800,
10,"Fri, Dec 2, 2016",8:00p,Detroit Pistons,121,Atlanta Hawks,85,Box Score,,15500,
11,"Fri, Dec 2, 2016",8:00p,Cleveland Cavaliers,105,Chicago Bulls,111,Box Score,,21775,
12,"Fri, Dec 2, 2016",8:00p,Los Angeles Clippers,114,New Orleans Pelicans,96,Box Score,,16538,
13,"Fri, Dec 2, 2016",8:30p,Washington Wizards,105,San Antonio Spurs,107,Box Score,,18418,
14,"Fri, Dec 2, 2016",10:30p,Houston Rockets,128,Denver Nuggets,110,Box Score,,15549,
15,"Sat, Dec 3, 2016",5:00p,Brooklyn Nets,103,Milwaukee Bucks,112,Box Score,,15565,
16,"Sat, Dec 3, 2016",7:00p,Minnesota Timberwolves,125,Charlotte Hornets,120,Box Score,OT,16982,
17,"Sat, Dec 3, 2016",7:30p,Boston Celtics,107,Philadelphia 76ers,106,Box Score,,17063,
18,"Sat, Dec 3, 2016",7:30p,Atlanta Hawks,84,Toronto Raptors,128,Box Score,,19800,
19,"Sat, Dec 3, 2016",8:00p,Los Angeles Lakers,100,Memphis Grizzlies,103,Box Score,,17017,
20,"Sat, Dec 3, 2016",8:30p,Chicago Bulls,82,Dallas Mavericks,107,Box Score,,19857,
21,"Sat, Dec 3, 2016",9:00p,Denver Nuggets,98,Utah Jazz,105,Box Score,,19911,
22,"Sat, Dec 3, 2016",10:00p,Miami Heat,92,Portland Trail Blazers,99,Box Score,,19393,
23,"Sat, Dec 3, 2016",10:30p,Phoenix Suns,109,Golden State Warriors,138,Box Score,,19596,
24,"Sun, Dec 4, 2016",6:00p,Orlando Magic,98,Detroit Pistons,92,Box Score,,15206,
25,"Sun, Dec 4, 2016",7:00p,New Orleans Pelicans,92,Oklahoma City Thunder,101,Box Score,,18203,
26,"Sun, Dec 4, 2016",7:30p,Sacramento Kings,98,New York Knicks,106,Box Score,,19812,
27,"Sun, Dec 4, 2016",9:30p,Indiana Pacers,111,Los Angeles Clippers,102,Box Score,,19060,
28,"Mon, Dec 5, 2016",7:00p,Denver Nuggets,106,Philadelphia 76ers,98,Box Score,,11815,
29,"Mon, Dec 5, 2016",7:30p,Oklahoma City Thunder,102,Atlanta Hawks,99,Box Score,,14654,
30,"Mon, Dec 5, 2016",7:30p,Washington Wizards,118,Brooklyn Nets,113,Box Score,,12529,
31,"Mon, Dec 5, 2016",7:30p,Cleveland Cavaliers,116,Toronto Raptors,112,Box Score,,19800,
32,"Mon, Dec 5, 2016",8:00p,Portland Trail Blazers,112,Chicago Bulls,110,Box Score,,21351,
33,"Mon, Dec 5, 2016",8:00p,Boston Celtics,106,Houston Rockets,107,Box Score,,15730,
34,"Mon, Dec 5, 2016",8:00p,San Antonio Spurs,97,Milwaukee Bucks,96,Box Score,,14256,
35,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
36,"Mon, Dec 5, 2016",8:00p,Memphis Grizzlies,110,New Orleans Pelicans,108,Box Score,2OT,13795,
37,"Mon, Dec 5, 2016",8:30p,Charlotte Hornets,109,Dallas Mavericks,101,Box Score,,19228,
38,"Mon, Dec 5, 2016",10:30p,Indiana Pacers,106,Golden State Warriors,142,Box Score,,19596,
39,"Mon, Dec 5, 2016",10:30p,Utah Jazz,107,Los Angeles Lakers,101,Box Score,,18279,
40,"Tue, Dec 6, 2016",7:00p,Orlando Magic,124,Washington Wizards,116,Box Score,,12116,
41,"Tue, Dec 6, 2016",7:30p,Chicago Bulls,91,Detroit Pistons,102,Box Score,,14305,
42,"Tue, Dec 6, 2016",7:30p,New York Knicks,114,Miami Heat,103,Box Score,,19610,
43,"Tue, Dec 6, 2016",8:00p,Philadelphia 76ers,91,Memphis Grizzlies,96,Box Score,,13521,
44,"Tue, Dec 6, 2016",8:00p,San Antonio Spurs,105,Minnesota Timberwolves,91,Box Score,,12585,
45,"Tue, Dec 6, 2016",9:00p,Phoenix Suns,105,Utah Jazz,112,Box Score,,18997,
46,"Wed, Dec 7, 2016",7:00p,Detroit Pistons,77,Charlotte Hornets,87,Box Score,,15141,
47,"Wed, Dec 7, 2016",7:00p,Boston Celtics,117,Orlando Magic,87,Box Score,,17009,
48,"Wed, Dec 7, 2016",7:30p,Miami Heat,95,Atlanta Hawks,103,Box Score,,11326,
49,"Wed, Dec 7, 2016",7:30p,Denver Nuggets,111,Brooklyn Nets,116,Box Score,,14159,
50,"Wed, Dec 7, 2016",8:00p,Los Angeles Lakers,95,Houston Rockets,134,Box Score,,16141,
51,"Wed, Dec 7, 2016",8:00p,Portland Trail Blazers,107,Milwaukee Bucks,115,Box Score,,14033,
52,"Wed, Dec 7, 2016",8:00p,Cleveland Cavaliers,126,New York Knicks,94,Box Score,,19812,
53,"Wed, Dec 7, 2016",8:30p,Sacramento Kings,120,Dallas Mavericks,89,Box Score,,19711,
54,"Wed, Dec 7, 2016",9:00p,Indiana Pacers,109,Phoenix Suns,94,Box Score,,17452,
55,"Wed, Dec 7, 2016",10:30p,Golden State Warriors,115,Los Angeles Clippers,98,Box Score,,19239,
56,"Thu, Dec 8, 2016",7:00p,Minnesota Timberwolves,110,Toronto Raptors,124,Box Score,,19800,
57,"Thu, Dec 8, 2016",7:00p,Denver Nuggets,85,Washington Wizards,92,Box Score,,12645,
58,"Thu, Dec 8, 2016",8:00p,Portland Trail Blazers,86,Memphis Grizzlies,88,Box Score,,14317,
59,"Thu, Dec 8, 2016",8:00p,Philadelphia 76ers,99,New Orleans Pelicans,88,Box Score,,14158,
60,"Thu, Dec 8, 2016",9:00p,Golden State Warriors,106,Utah Jazz,99,Box Score,,19911,
61,"Thu, Dec 8, 2016",9:30p,San Antonio Spurs,91,Chicago Bulls,95,Box Score,,21489,
62,"Fri, Dec 9, 2016",7:00p,Orlando Magic,88,Charlotte Hornets,109,Box Score,,15707,
63,"Fri, Dec 9, 2016",7:30p,Toronto Raptors,101,Boston Celtics,94,Box Score,,18624,
64,"Fri, Dec 9, 2016",7:30p,Miami Heat,84,Cleveland Cavaliers,114,Box Score,,20562,
65,"Fri, Dec 9, 2016",8:00p,Atlanta Hawks,114,Milwaukee Bucks,110,Box Score,,16289,
66,"Fri, Dec 9, 2016",8:00p,Detroit Pistons,117,Minnesota Timberwolves,90,Box Score,,14109,
67,"Fri, Dec 9, 2016",8:00p,Houston Rockets,102,Oklahoma City Thunder,99,Box Score,,18203,
68,"Fri, Dec 9, 2016",8:30p,Indiana Pacers,103,Dallas Mavericks,111,Box Score,,19486,
69,"Fri, Dec 9, 2016",10:30p,Phoenix Suns,119,Los Angeles Lakers,115,Box Score,,18997,
70,"Fri, Dec 9, 2016",10:30p,New York Knicks,103,Sacramento Kings,100,Box Score,,17608,
71,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
72,"Sat, Dec 10, 2016",7:00p,Portland Trail Blazers,111,Indiana Pacers,118,Box Score,,16211,
73,"Sat, Dec 10, 2016",7:00p,Denver Nuggets,121,Orlando Magic,113,Box Score,,17010,
74,"Sat, Dec 10, 2016",7:00p,Milwaukee Bucks,105,Washington Wizards,110,Box Score,,14816,
75,"Sat, Dec 10, 2016",7:30p,Charlotte Hornets,105,Cleveland Cavaliers,116,Box Score,,20562,
76,"Sat, Dec 10, 2016",8:00p,Miami Heat,100,Chicago Bulls,105,Box Score,,21450,
77,"Sat, Dec 10, 2016",8:00p,Dallas Mavericks,87,Houston Rockets,109,Box Score,,15761,
78,"Sat, Dec 10, 2016",8:00p,Golden State Warriors,89,Memphis Grizzlies,110,Box Score,,18119,
79,"Sat, Dec 10, 2016",8:30p,Brooklyn Nets,101,San Antonio Spurs,130,Box Score,,18418,
80,"Sat, Dec 10, 2016",9:00p,Sacramento Kings,84,Utah Jazz,104,Box Score,,19331,
81,"Sat, Dec 10, 2016",10:30p,New Orleans Pelicans,105,Los Angeles Clippers,133,Box Score,,19060,
82,"Sun, Dec 11, 2016",6:00p,Philadelphia 76ers,97,Detroit Pistons,79,Box Score,,7244,
83,"Sun, Dec 11, 2016",7:00p,Golden State Warriors,116,Minnesota Timberwolves,108,Box Score,,18452,
84,"Sun, Dec 11, 2016",7:00p,Boston Celtics,96,Oklahoma City Thunder,99,Box Score,,18203,
85,"Sun, Dec 11, 2016",8:30p,New Orleans Pelicans,120,Phoenix Suns,119,Box Score,OT,16949,
86,"Sun, Dec 11, 2016",9:30p,New York Knicks,118,Los Angeles Lakers,112,Box Score,,18997,
87,"Mon, Dec 12, 2016",7:00p,Charlotte Hornets,94,Indiana Pacers,110,Box Score,,14138,
88,"Mon, Dec 12, 2016",7:30p,Washington Wizards,101,Miami Heat,112,Box Score,,19600,
89,"Mon, Dec 12, 2016",7:30p,Milwaukee Bucks,100,Toronto Raptors,122,Box Score,,19800,
90,"Mon, Dec 12, 2016",8:00p,Brooklyn Nets,118,Houston Rockets,122,Box Score,,13619,
91,"Mon, Dec 12, 2016",8:30p,Denver Nuggets,92,Dallas Mavericks,112,Box Score,,19425,
92,"Mon, Dec 12, 2016",10:30p,Portland Trail Blazers,120,Los Angeles Clippers,121,Box Score,,19060,
93,"Mon, Dec 12, 2016",10:30p,Los Angeles Lakers,92,Sacramento Kings,116,Box Score,,17608,
94,"Tue, Dec 13, 2016",7:00p,Memphis Grizzlies,86,Cleveland Cavaliers,103,Box Score,,20562,
95,"Tue, Dec 13, 2016",7:30p,Orlando Magic,131,Atlanta Hawks,120,Box Score,,13585,
96,"Tue, Dec 13, 2016",8:00p,Minnesota Timberwolves,99,Chicago Bulls,94,Box Score,,21146,
97,"Tue, Dec 13, 2016",8:00p,Golden State Warriors,113,New Orleans Pelicans,109,Box Score,,17789,
98,"Tue, Dec 13, 2016",9:00p,New York Knicks,111,Phoenix Suns,113,Box Score,OT,16429,
99,"Tue, Dec 13, 2016",10:30p,Oklahoma City Thunder,95,Portland Trail Blazers,114,Box Score,,19505,
100,"Wed, Dec 14, 2016",7:00p,Indiana Pacers,89,Miami Heat,95,Box Score,,19600,
101,"Wed, Dec 14, 2016",7:00p,Los Angeles Clippers,113,Orlando Magic,108,Box Score,,18846,
102,"Wed, Dec 14, 2016",7:00p,Toronto Raptors,123,Philadelphia 76ers,114,Box Score,,16192,
103,"Wed, Dec 14, 2016",7:00p,Charlotte Hornets,106,Washington Wizards,109,Box Score,,13447,
104,"Wed, Dec 14, 2016",7:30p,Los Angeles Lakers,97,Brooklyn Nets,107,Box Score,,17732,
105,"Wed, Dec 14, 2016",8:00p,Sacramento Kings,98,Houston Rockets,132,Box Score,,15039,
106,"Wed, Dec 14, 2016",8:00p,Cleveland Cavaliers,85,Memphis Grizzlies,93,Box Score,,17449,
107,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
108,"Wed, Dec 14, 2016",8:30p,Detroit Pistons,95,Dallas Mavericks,85,Box Score,,19687,
109,"Wed, Dec 14, 2016",9:00p,Oklahoma City Thunder,89,Utah Jazz,109,Box Score,,19911,
110,"Wed, Dec 14, 2016",9:30p,Boston Celtics,101,San Antonio Spurs,108,Box Score,,18418,
111,"Thu, Dec 15, 2016",8:00p,Chicago Bulls,97,Milwaukee Bucks,108,Box Score,,16704,
112,"Thu, Dec 15, 2016",8:00p,Indiana Pacers,95,New Orleans Pelicans,102,Box Score,,15472,
113,"Thu, Dec 15, 2016",9:00p,Portland Trail Blazers,120,Denver Nuggets,132,Box Score,,10022,
114,"Thu, Dec 15, 2016",9:00p,San Antonio Spurs,107,Phoenix Suns,92,Box Score,,17165,
115,"Thu, Dec 15, 2016",10:30p,New York Knicks,90,Golden State Warriors,103,Box Score,,19596,
116,"Fri, Dec 16, 2016",7:00p,Brooklyn Nets,111,Orlando Magic,118,Box Score,,17668,
117,"Fri, Dec 16, 2016",7:00p,Detroit Pistons,108,Washington Wizards,122,Box Score,,15573,
118,"Fri, Dec 16, 2016",7:30p,Charlotte Hornets,88,Boston Celtics,96,Box Score,,18624,
119,"Fri, Dec 16, 2016",7:30p,Atlanta Hawks,125,Toronto Raptors,121,Box Score,,19800,
120,"Fri, Dec 16, 2016",8:00p,Milwaukee Bucks,95,Chicago Bulls,69,Box Score,,21324,
121,"Fri, Dec 16, 2016",8:00p,New Orleans Pelicans,100,Houston Rockets,122,Box Score,,16728,
122,"Fri, Dec 16, 2016",8:00p,Sacramento Kings,96,Memphis Grizzlies,92,Box Score,,15987,
123,"Fri, Dec 16, 2016",8:00p,Los Angeles Clippers,102,Miami Heat,98,Box Score,,19600,
124,"Fri, Dec 16, 2016",8:00p,Los Angeles Lakers,100,Philadelphia 76ers,89,Box Score,,20491,
125,"Fri, Dec 16, 2016",10:30p,Dallas Mavericks,100,Utah Jazz,103,Box Score,,18721,
126,"Sat, Dec 17, 2016",5:00p,Phoenix Suns,101,Oklahoma City Thunder,114,Box Score,,18203,
127,"Sat, Dec 17, 2016",7:00p,Indiana Pacers,105,Detroit Pistons,90,Box Score,,15231,
128,"Sat, Dec 17, 2016",7:30p,Charlotte Hornets,107,Atlanta Hawks,99,Box Score,,17918,
129,"Sat, Dec 17, 2016",7:30p,Los Angeles Lakers,108,Cleveland Cavaliers,119,Box Score,,20562,
130,"Sat, Dec 17, 2016",8:00p,Houston Rockets,111,Minnesota Timberwolves,109,Box Score,OT,14689,
131,"Sat, Dec 17, 2016",9:00p,New York Knicks,114,Denver Nuggets,127,Box Score,,12042,
132,"Sat, Dec 17, 2016",10:30p,Portland Trail Blazers,90,Golden State Warriors,135,Box Score,,19596,
133,"Sun, Dec 18, 2016",3:30p,Los Angeles Clippers,110,Washington Wizards,117,Box Score,,17380,
134,"Sun, Dec 18, 2016",4:00p,Sacramento Kings,79,Dallas Mavericks,99,Box Score,,19504,
135,"Sun, Dec 18, 2016",6:00p,Utah Jazz,82,Memphis Grizzlies,73,Box Score,,15862,
136,"Sun, Dec 18, 2016",6:00p,Boston Celtics,105,Miami Heat,95,Box Score,,19600,
137,"Sun, Dec 18, 2016",6:00p,Toronto Raptors,109,Orlando Magic,79,Box Score,,17251,
138,"Sun, Dec 18, 2016",6:00p,Brooklyn Nets,107,Philadelphia 76ers,108,Box Score,,16460,
139,"Sun, Dec 18, 2016",7:00p,New Orleans Pelicans,100,San Antonio Spurs,113,Box Score,,18615,
140,"Mon, Dec 19, 2016",7:00p,Washington Wizards,105,Indiana Pacers,107,Box Score,,17686,
141,"Mon, Dec 19, 2016",8:00p,Detroit Pistons,82,Chicago Bulls,113,Box Score,,21400,
142,"Mon, Dec 19, 2016",8:00p,Phoenix Suns,108,Minnesota Timberwolves,115,Box Score,,12008,
143,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
144,"Mon, Dec 19, 2016",8:00p,Atlanta Hawks,110,Oklahoma City Thunder,108,Box Score,,18203,
145,"Mon, Dec 19, 2016",9:00p,Dallas Mavericks,107,Denver Nuggets,117,Box Score,,12581,
146,"Tue, Dec 20, 2016",7:00p,Los Angeles Lakers,113,Charlotte Hornets,117,Box Score,,19093,
147,"Tue, Dec 20, 2016",7:00p,New Orleans Pelicans,108,Philadelphia 76ers,93,Box Score,,16322,
148,"Tue, Dec 20, 2016",7:30p,Orlando Magic,136,Miami Heat,130,Box Score,2OT,19600,
149,"Tue, Dec 20, 2016",7:30p,Indiana Pacers,111,New York Knicks,118,Box Score,,19812,
150,"Tue, Dec 20, 2016",7:30p,Brooklyn Nets,104,Toronto Raptors,116,Box Score,,19800,
151,"Tue, Dec 20, 2016",8:00p,San Antonio Spurs,102,Houston Rockets,100,Box Score,,18055,
152,"Tue, Dec 20, 2016",8:00p,Boston Celtics,112,Memphis Grizzlies,109,Box Score,OT,16519,
153,"Tue, Dec 20, 2016",8:00p,Cleveland Cavaliers,114,Milwaukee Bucks,108,Box Score,OT,17053,
154,"Tue, Dec 20, 2016",10:30p,Utah Jazz,74,Golden State Warriors,104,Box Score,,19596,
155,"Tue, Dec 20, 2016",10:30p,Denver Nuggets,102,Los Angeles Clippers,119,Box Score,,19060,
156,"Tue, Dec 20, 2016",10:30p,Portland Trail Blazers,121,Sacramento Kings,126,Box Score,,17608,
157,"Wed, Dec 21, 2016",7:00p,Milwaukee Bucks,102,Cleveland Cavaliers,113,Box Score,,20562,
158,"Wed, Dec 21, 2016",7:30p,Minnesota Timberwolves,92,Atlanta Hawks,84,Box Score,,17578,
159,"Wed, Dec 21, 2016",7:30p,Memphis Grizzlies,98,Detroit Pistons,86,Box Score,,16033,
160,"Wed, Dec 21, 2016",8:00p,Washington Wizards,107,Chicago Bulls,97,Box Score,,21358,
161,"Wed, Dec 21, 2016",8:00p,Oklahoma City Thunder,121,New Orleans Pelicans,110,Box Score,,16375,
162,"Wed, Dec 21, 2016",9:00p,Houston Rockets,125,Phoenix Suns,111,Box Score,,18055,
163,"Wed, Dec 21, 2016",9:00p,Sacramento Kings,94,Utah Jazz,93,Box Score,,19195,
164,"Wed, Dec 21, 2016",10:00p,Dallas Mavericks,96,Portland Trail Blazers,95,Box Score,,19393,
165,"Thu, Dec 22, 2016",7:00p,Boston Celtics,109,Indiana Pacers,102,Box Score,,17577,
166,"Thu, Dec 22, 2016",7:30p,Golden State Warriors,117,Brooklyn Nets,101,Box Score,,17732,
167,"Thu, Dec 22, 2016",7:30p,Orlando Magic,95,New York Knicks,106,Box Score,,19812,
168,"Thu, Dec 22, 2016",8:00p,Los Angeles Lakers,107,Miami Heat,115,Box Score,,19712,
169,"Thu, Dec 22, 2016",10:30p,San Antonio Spurs,101,Los Angeles Clippers,106,Box Score,,19060,
170,"Fri, Dec 23, 2016",7:00p,Chicago Bulls,91,Charlotte Hornets,103,Box Score,,19249,
171,"Fri, Dec 23, 2016",7:00p,Los Angeles Lakers,90,Orlando Magic,109,Box Score,,18846,
172,"Fri, Dec 23, 2016",7:30p,Oklahoma City Thunder,117,Boston Celtics,112,Box Score,,18624,
173,"Fri, Dec 23, 2016",7:30p,Brooklyn Nets,99,Cleveland Cavaliers,119,Box Score,,20562,
174,"Fri, Dec 23, 2016",7:30p,Golden State Warriors,119,Detroit Pistons,113,Box Score,,21012,
175,"Fri, Dec 23, 2016",8:00p,Houston Rockets,109,Memphis Grizzlies,115,Box Score,,17454,
176,"Fri, Dec 23, 2016",8:00p,Washington Wizards,96,Milwaukee Bucks,123,Box Score,,15921,
177,"Fri, Dec 23, 2016",8:00p,Sacramento Kings,109,Minnesota Timberwolves,105,Box Score,,13288,
178,"Fri, Dec 23, 2016",8:00p,Miami Heat,87,New Orleans Pelicans,91,Box Score,,16322,
179,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
180,"Fri, Dec 23, 2016",9:00p,Atlanta Hawks,109,Denver Nuggets,108,Box Score,,13823,
181,"Fri, Dec 23, 2016",9:00p,Philadelphia 76ers,116,Phoenix Suns,123,Box Score,,16535,
182,"Fri, Dec 23, 2016",9:00p,Toronto Raptors,104,Utah Jazz,98,Box Score,,19911,
183,"Fri, Dec 23, 2016",10:00p,San Antonio Spurs,110,Portland Trail Blazers,90,Box Score,,19393,
184,"Fri, Dec 23, 2016",10:30p,Dallas Mavericks,90,Los Angeles Clippers,88,Box Score,,19060,
185,"Sun, Dec 25, 2016",12:00p,Boston Celtics,119,New York Knicks,114,Box Score,,19812,
186,"Sun, Dec 25, 2016",2:30p,Golden State Warriors,108,Cleveland Cavaliers,109,Box Score,,20562,
187,"Sun, Dec 25, 2016",5:00p,Chicago Bulls,100,San Antonio Spurs,119,Box Score,,18428,
188,"Sun, Dec 25, 2016",8:00p,Minnesota Timberwolves,100,Oklahoma City Thunder,112,Box Score,,18203,
189,"Sun, Dec 25, 2016",10:30p,Los Angeles Clippers,102,Los Angeles Lakers,111,Box Score,,18997,
190,"Mon, Dec 26, 2016",7:00p,Memphis Grizzlies,102,Orlando Magic,112,Box Score,,17104,
191,"Mon, Dec 26, 2016",7:00p,Milwaukee Bucks,102,Washington Wizards,107,Box Score,,15773,
192,"Mon, Dec 26, 2016",7:30p,Charlotte Hornets,118,Brooklyn Nets,120,Box Score,,17732,
193,"Mon, Dec 26, 2016",7:30p,Cleveland Cavaliers,90,Detroit Pistons,106,Box Score,,18123,
194,"Mon, Dec 26, 2016",8:00p,Indiana Pacers,85,Chicago Bulls,90,Box Score,,21922,
195,"Mon, Dec 26, 2016",8:00p,Phoenix Suns,115,Houston Rockets,131,Box Score,,18055,
196,"Mon, Dec 26, 2016",8:00p,Atlanta Hawks,90,Minnesota Timberwolves,104,Box Score,,15617,
197,"Mon, Dec 26, 2016",8:00p,Dallas Mavericks,104,New Orleans Pelicans,111,Box Score,,15764,
198,"Mon, Dec 26, 2016",10:00p,Toronto Raptors,95,Portland Trail Blazers,91,Box Score,,19393,
199,"Mon, Dec 26, 2016",10:30p,Denver Nuggets,106,Los Angeles Clippers,102,Box Score,,19060,
200,"Mon, Dec 26, 2016",10:30p,Philadelphia 76ers,100,Sacramento Kings,102,Box Score,,17608,
201,"Tue, Dec 27, 2016",7:30p,Memphis Grizzlies,103,Boston Celtics,113,Box Score,,18624,
202,"Tue, Dec 27, 2016",7:30p,Oklahoma City Thunder,106,Miami Heat,94,Box Score,,19977,
203,"Tue, Dec 27, 2016",8:30p,Houston Rockets,123,Dallas Mavericks,107,Box Score,,20425,
204,"Tue, Dec 27, 2016",10:30p,Utah Jazz,102,Los Angeles Lakers,100,Box Score,,18997,
205,"Wed, Dec 28, 2016",7:00p,Charlotte Hornets,120,Orlando Magic,101,Box Score,,18273,
206,"Wed, Dec 28, 2016",7:00p,Indiana Pacers,105,Washington Wizards,111,Box Score,,16172,
207,"Wed, Dec 28, 2016",7:30p,New York Knicks,98,Atlanta Hawks,102,Box Score,OT,19066,
208,"Wed, Dec 28, 2016",7:30p,Milwaukee Bucks,119,Detroit Pistons,94,Box Score,,17222,
209,"Wed, Dec 28, 2016",8:00p,Brooklyn Nets,99,Chicago Bulls,101,Box Score,,21957,
210,"Wed, Dec 28, 2016",8:00p,Los Angeles Clippers,98,New Orleans Pelicans,102,Box Score,,16647,
211,"Wed, Dec 28, 2016",8:30p,Phoenix Suns,98,San Antonio Spurs,119,Box Score,,18418,
212,"Wed, Dec 28, 2016",9:00p,Minnesota Timberwolves,103,Denver Nuggets,105,Box Score,,15093,
213,"Wed, Dec 28, 2016",10:00p,Sacramento Kings,89,Portland Trail Blazers,102,Box Score,,19665,
214,"Wed, Dec 28, 2016",10:30p,Toronto Raptors,111,Golden State Warriors,121,Box Score,,19596,
215,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
216,"Thu, Dec 29, 2016",7:00p,Miami Heat,82,Charlotte Hornets,91,Box Score,,19471,
217,"Thu, Dec 29, 2016",8:00p,Boston Celtics,118,Cleveland Cavaliers,124,Box Score,,20562,
218,"Thu, Dec 29, 2016",8:00p,Oklahoma City Thunder,80,Memphis Grizzlies,114,Box Score,,18119,
219,"Thu, Dec 29, 2016",9:00p,Toronto Raptors,91,Phoenix Suns,99,Box Score,,18055,
220,"Thu, Dec 29, 2016",9:00p,Philadelphia 76ers,83,Utah Jazz,100,Box Score,,19911,
